Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 4.3 TF (high SP)_EV13,67.0,134,145.167,7.59,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,22,20.909,109.808,156.336,9.459,109.808,156.203,0.077,178.74,205.055,3.205,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV14,67.0,134,145.167,7.85,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,27,17.444,116.013,156.389,9.754,116.013,156.254,0.084,179.557,200.421,3.312,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV15,81.5,163,176.583,8.99,233.04,185.639,20.375,233.72,185.429,43.594,244.133,326.0,18,19.167,143.659,191.51,11.122,143.659,191.37,0.074,217.894,247.197,2.704,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV16,67.5,135,146.25,7.78,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,20,18.15,117.575,157.509,9.7,117.575,157.388,0.078,180.494,209.813,2.738,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV17,71.0,142,153.833,7.98,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,21,18.905,117.866,165.671,9.935,117.866,165.539,0.074,189.2,217.082,2.905,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV18,65.0,130,140.833,7.26,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,16,19.0,111.098,151.649,9.051,111.098,151.528,0.076,173.106,195.405,2.481,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV19,65.5,131,141.917,7.71,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,28,17.5,108.844,152.836,9.615,108.844,152.692,0.084,175.682,198.642,3.374,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV20,70.0,140,151.667,8.09,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,22,18.727,119.057,163.658,10.026,119.057,163.524,0.076,187.434,211.754,2.994,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV21,59.0,118,127.833,6.9,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,17,19.059,100.366,137.911,8.553,100.366,137.784,0.084,158.184,175.729,2.605,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV22,68.0,136,147.333,7.71,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,15,19.2,118.221,159.178,9.59,118.221,159.044,0.08,181.937,207.742,2.447,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV23,61.5,123,133.25,7.34,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,20,18.15,106.162,143.767,9.115,106.162,143.637,0.085,165.461,187.249,2.791,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV24,54.0,108,117.0,6.57,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,25,17.4,91.757,126.848,8.223,91.757,126.727,0.085,146.364,167.426,3.139,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV25,71.5,143,154.917,8.34,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,40,15.65,117.295,166.883,10.393,117.295,166.736,0.079,191.548,218.789,4.049,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV26,57.0,114,123.5,6.68,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,21,18.667,96.843,133.146,8.26,96.843,133.018,0.09,152.83,177.062,2.987,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV27,59.0,118,127.833,6.85,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,22,17.818,100.799,137.676,8.533,100.799,137.556,0.081,157.941,179.086,2.961,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV28,72.0,144,156.0,8.15,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,24,17.25,122.979,169.073,10.042,122.979,168.955,0.074,192.852,222.47,3.058,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV29,64.5,129,139.75,7.33,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,20,18.25,107.606,150.495,9.13,107.606,150.375,0.073,172.175,195.94,2.8,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV30,69.5,139,150.583,7.77,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,33,17.061,119.308,162.183,9.683,119.308,162.045,0.075,185.112,210.211,3.707,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV31,65.5,131,141.917,7.67,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,28,17.286,112.911,152.827,9.565,112.911,152.698,0.08,175.569,199.105,3.31,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV32,63.5,127,137.583,7.5,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,20,19.7,109.548,148.175,9.346,109.548,148.047,0.082,170.351,198.648,2.928,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV33,79.5,159,172.25,8.89,227.32,181.083,19.875,227.99,180.879,42.524,238.142,318.0,25,18.04,140.116,185.505,11.091,140.116,185.365,0.073,211.832,235.73,3.187,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV34,65.0,130,140.833,7.81,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,32,17.125,110.499,151.664,9.732,110.499,151.52,0.082,174.714,199.492,3.634,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV35,58.0,116,125.667,6.98,165.84,132.111,14.5,166.33,131.962,31.024,173.739,232.0,17,20.0,98.608,135.335,8.706,98.608,135.21,0.089,156.037,178.431,2.689,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV36,66.0,132,143.0,7.55,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,21,20.048,113.185,154.024,9.406,113.185,153.89,0.083,176.372,201.707,3.08,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV37,61.0,122,132.167,7.07,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,20,17.55,107.214,142.346,8.823,107.214,142.217,0.081,163.292,185.104,2.747,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV38,67.0,134,145.167,7.49,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,17,20.588,113.7,156.314,9.347,113.7,156.189,0.076,178.476,200.252,2.745,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV39,61.5,123,133.25,7.24,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,15,19.733,104.579,143.496,9.031,104.579,143.37,0.078,164.91,192.451,2.526,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV40,71.5,143,154.917,8.21,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,18,19.556,126.082,168.282,10.02,126.082,168.143,0.078,192.02,216.48,2.754,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV41,64.0,128,138.667,7.43,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,18,18.889,107.92,149.82,9.27,107.92,149.696,0.082,171.812,193.69,2.685,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV42,62.0,124,134.333,7.18,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,24,17.667,105.911,145.774,8.912,105.911,145.661,0.073,166.864,188.277,3.076,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV43,71.0,142,153.833,8.05,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,18,17.167,122.736,165.873,9.969,122.736,165.731,0.087,189.604,217.862,2.571,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV44,66.5,133,144.083,7.36,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,24,18.75,113.35,155.166,9.172,113.35,155.035,0.076,176.899,202.236,3.167,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV45,64.5,129,139.75,7.44,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,18,19.778,112.474,150.513,9.268,112.474,150.393,0.084,172.53,196.266,2.788,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV46,60.5,121,131.083,6.81,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,21,18.714,102.208,141.183,8.5,102.208,141.068,0.081,161.352,182.482,2.941,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV47,60.0,120,130.0,6.65,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,21,19.048,102.989,139.987,8.291,102.989,139.887,0.071,159.609,180.254,2.967,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV48,57.5,115,124.583,6.82,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,18,19.611,95.629,134.345,8.431,95.629,134.215,0.09,154.361,174.691,2.72,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV49,72.0,144,156.0,7.79,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,15,19.333,126.628,168.018,9.71,126.628,167.912,0.067,191.014,214.128,2.504,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV50,66.0,132,143.0,7.77,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,14,19.786,113.925,153.991,9.696,113.925,153.852,0.08,176.981,203.827,2.429,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV51,61.0,122,132.167,7.36,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,18,20.444,104.402,145.517,8.821,104.402,145.405,0.077,166.406,187.972,2.775,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV52,76.5,153,165.75,8.74,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,24,17.25,133.402,179.272,10.805,133.402,179.137,0.07,204.823,233.41,3.046,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV53,63.0,126,136.5,7.25,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,28,17.071,108.611,146.989,9.036,108.611,146.865,0.078,168.421,195.649,3.428,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV54,57.0,114,123.5,6.49,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,21,17.857,98.22,133.004,8.086,98.22,132.883,0.084,152.26,172.318,2.895,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV55,59.5,119,128.917,7.08,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,24,17.75,102.118,139.68,8.7,102.118,139.57,0.08,160.312,184.249,3.092,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV56,74.0,148,160.333,8.57,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,18,18.0,124.268,172.647,10.685,124.268,172.514,0.077,197.94,223.506,2.662,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV57,63.0,126,136.5,7.24,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,21,19.286,109.185,147.497,8.988,109.185,147.376,0.078,168.82,193.162,3.023,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV58,70.0,140,151.667,8.18,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,16,19.0,118.304,163.354,10.198,118.304,163.22,0.079,187.563,214.627,2.564,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV59,66.0,132,143.0,7.77,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,20,22.2,111.189,154.005,9.697,111.189,153.874,0.079,176.961,199.695,3.106,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV60,67.0,134,145.167,7.75,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,16,19.0,113.725,156.766,9.596,113.725,156.641,0.075,179.495,204.702,2.548,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV61,49.0,98,106.167,6.22,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,24,17.583,81.855,114.468,7.71,81.855,114.341,0.097,132.874,153.624,3.069,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV62,71.0,142,153.833,8.28,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,21,17.857,118.383,165.663,10.321,118.383,165.509,0.081,190.15,212.452,2.87,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV63,66.5,133,144.083,7.5,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,16,17.75,114.474,155.169,9.358,114.474,155.041,0.08,177.381,196.786,2.437,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV64,70.0,140,151.667,7.86,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,15,19.067,119.146,163.333,9.801,119.146,163.209,0.077,186.618,214.82,2.453,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV65,69.5,139,150.583,8.0,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,16,19.0,119.673,162.659,9.883,119.673,162.526,0.075,186.104,214.116,2.501,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV66,63.0,126,136.5,7.06,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,26,17.654,107.106,147.018,8.787,107.106,146.892,0.081,167.887,189.261,3.235,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV67,72.0,144,156.0,8.05,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,18,18.222,125.799,168.095,10.022,125.799,167.969,0.075,191.834,219.688,2.651,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV68,64.0,128,138.667,7.79,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,20,19.1,106.347,149.837,9.631,106.347,149.7,0.083,172.687,197.109,2.863,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV69,50.5,101,109.417,5.86,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,19,18.526,86.018,117.831,7.305,86.018,117.724,0.086,135.179,156.293,2.762,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV70,62.5,125,135.417,7.16,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,22,20.909,107.624,147.001,8.86,107.624,146.874,0.081,168.012,194.258,3.189,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV71,59.0,118,127.833,6.89,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,26,17.462,101.672,137.653,8.585,101.672,137.529,0.081,157.998,178.169,3.242,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV72,75.5,151,163.583,8.4,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,30,18.167,131.103,176.443,10.374,131.103,176.281,0.084,201.106,226.316,3.6,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV73,60.0,120,130.0,6.96,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,18,19.167,102.878,140.021,8.67,102.878,139.907,0.078,160.582,183.773,2.762,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV74,47.5,95,102.917,5.79,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,19,19.737,79.023,111.252,7.136,79.023,111.132,0.092,128.239,145.958,2.855,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV75,66.5,133,144.083,7.5,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,30,16.633,114.166,155.165,9.358,114.166,155.027,0.081,177.347,203.577,3.435,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV76,67.5,135,146.25,7.73,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,14,19.643,112.297,157.539,9.614,112.297,157.399,0.081,180.349,204.062,2.406,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV77,63.0,126,136.5,7.42,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,15,19.333,106.806,147.0,9.26,106.806,146.862,0.086,169.009,191.491,2.489,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV78,55.5,111,120.25,6.41,158.69,126.417,13.875,159.16,126.274,29.687,166.25,222.0,28,17.5,96.448,129.685,7.949,96.448,129.563,0.086,148.574,165.929,3.369,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV79,68.0,136,147.333,7.79,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,20,15.5,116.142,158.659,9.728,116.142,158.508,0.082,181.777,210.57,2.614,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV80,71.0,142,153.833,7.92,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,28,18.214,122.917,165.779,9.839,122.917,165.654,0.072,189.044,214.762,3.44,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV81,67.5,135,146.25,7.55,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,14,19.786,118.025,157.833,9.344,118.025,157.708,0.075,179.976,206.463,2.404,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV82,52.5,105,113.75,6.03,150.12,119.583,13.125,150.56,119.448,28.082,157.263,210.0,25,18.08,90.452,122.709,7.468,90.452,122.609,0.084,140.448,156.568,3.203,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV83,71.0,142,153.833,8.18,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,22,18.5,122.366,165.678,10.197,122.366,165.553,0.077,189.851,212.666,3.011,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV84,71.0,142,153.833,7.8,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,25,17.6,123.723,165.66,9.731,123.723,165.54,0.072,188.666,213.753,3.127,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV85,71.0,142,153.833,7.74,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,21,18.19,124.684,165.672,9.657,124.684,165.547,0.074,188.514,212.992,2.925,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV86,72.5,145,157.083,8.22,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,22,20.364,124.732,169.234,10.228,124.732,169.09,0.078,193.472,219.76,3.127,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV87,61.0,122,132.167,7.25,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,36,16.833,104.8,142.343,9.047,104.8,142.212,0.087,163.846,185.134,3.883,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV88,65.0,130,140.833,7.49,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,18,18.444,110.102,151.66,9.339,110.102,151.539,0.077,173.79,196.074,2.662,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV89,58.0,116,125.667,6.66,165.84,132.111,14.5,166.33,131.962,31.024,173.739,232.0,16,19.75,98.74,135.367,8.305,98.74,135.248,0.084,155.083,180.171,2.584,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV90,59.0,118,127.833,7.0,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,21,18.905,102.043,137.68,8.732,102.043,137.555,0.083,158.406,178.821,2.944,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV91,60.0,120,130.0,6.99,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,24,17.0,99.963,139.999,8.719,99.963,139.878,0.079,160.679,183.679,3.025,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV92,64.0,128,138.667,7.66,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,26,20.808,109.993,149.685,9.466,109.993,149.533,0.092,172.202,193.081,3.496,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV93,76.5,153,165.75,8.57,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,24,17.75,133.023,178.976,10.649,133.023,178.839,0.075,204.19,232.384,3.132,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV94,57.5,115,124.583,7.15,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,36,16.5,93.829,134.42,8.886,93.829,134.278,0.087,155.519,178.583,3.813,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV95,65.5,131,141.917,7.92,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,17,22.824,112.865,153.925,9.7,112.865,153.79,0.083,176.952,201.3,2.829,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV96,67.0,134,145.167,7.83,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,27,16.519,115.729,156.33,9.779,115.729,156.188,0.08,179.551,205.168,3.174,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV97,73.0,146,158.167,8.25,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,11,22.364,120.645,170.328,10.294,120.645,170.188,0.077,194.779,219.035,2.256,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV98,66.0,132,143.0,7.31,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,26,18.077,112.436,153.984,9.112,112.436,153.873,0.074,175.586,196.391,3.317,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV99,80.0,160,173.333,9.06,228.75,182.222,20.0,229.42,182.016,42.791,239.639,320.0,30,17.267,137.848,186.652,11.286,137.848,186.52,0.075,213.466,241.417,3.557,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV100,57.0,114,123.5,6.62,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,16,20.25,96.218,133.159,8.233,96.218,133.061,0.08,152.707,172.309,2.648,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV101,64.5,129,139.75,7.12,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,11,15.182,112.629,150.501,8.877,112.629,150.389,0.068,171.482,193.049,1.953,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV102,68.0,136,147.333,7.87,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,12,14.667,117.998,158.676,9.795,117.998,158.551,0.077,181.903,207.625,2.005,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV103,69.0,138,149.5,7.88,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,12,16.417,120.552,161.18,9.819,120.552,161.054,0.077,184.523,209.036,2.071,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV104,62.5,125,135.417,7.25,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,13,16.385,106.498,145.827,9.045,106.498,145.693,0.081,167.306,191.64,2.097,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV105,73.5,147,159.25,8.17,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,8,18.25,125.402,171.491,10.173,125.402,171.364,0.075,195.588,220.858,1.809,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV106,54.0,108,117.0,6.54,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,14,14.643,91.794,125.995,8.152,91.794,125.88,0.086,145.414,165.076,2.085,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV107,62.0,124,134.333,7.25,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,13,14.154,101.631,144.668,9.041,101.631,144.536,0.08,166.086,187.967,2.04,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV108,70.5,141,152.75,8.15,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,14,14.071,121.976,164.517,10.18,121.976,164.374,0.078,188.612,218.348,2.054,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV109,62.5,125,135.417,7.1,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,10,17.9,104.902,145.818,8.848,104.902,145.703,0.076,166.804,190.952,1.967,2.0,2.0,triangular,1000000
Set 4.3 TF (high SP)_EV110,60.5,121,131.083,7.22,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,14,13.786,103.118,141.164,9.005,103.118,141.033,0.087,162.543,183.509,2.061,2.0,2.0,triangular,1000000
