Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 4.2 TF (mid SP)_EV42,44.5,89,96.417,6.29,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,168,10.702,77.427,101.395,6.727,77.427,100.96,0.404,119.089,143.268,11.818,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV43,46.5,93,100.75,6.68,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,155,11.555,81.053,106.005,7.134,81.053,105.523,0.419,124.845,161.481,11.554,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV44,48.0,96,104.0,6.96,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,142,12.282,84.679,111.481,7.339,84.679,110.986,0.421,130.864,157.605,11.233,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV45,34.5,69,74.75,5.39,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,144,10.667,59.184,79.204,5.787,59.184,78.77,0.472,94.708,127.038,10.269,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV46,41.0,82,88.833,6.18,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,174,11.132,71.804,94.012,6.627,71.804,93.53,0.455,111.685,144.732,12.533,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV47,36.5,73,79.083,5.32,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,310,10.529,63.58,84.113,5.757,63.58,83.71,0.441,99.4,125.493,20.384,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV48,38.0,76,82.333,5.85,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,240,10.238,66.195,88.021,6.083,66.195,87.58,0.457,104.262,131.191,15.711,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV49,31.5,63,68.25,4.78,90.07,71.75,7.875,90.33,71.669,16.849,94.358,126.0,308,10.61,55.297,73.351,4.979,55.297,72.981,0.476,86.695,114.9,20.074,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV50,45.0,90,97.5,6.65,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,262,10.427,77.382,102.579,7.085,77.382,102.089,0.428,121.305,154.377,16.633,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV51,43.0,86,93.167,6.1,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,134,11.104,73.047,97.854,6.529,73.047,97.404,0.424,115.12,143.156,10.054,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV52,39.0,78,84.5,5.71,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,153,11.582,69.349,90.321,5.995,69.349,89.919,0.428,106.194,132.124,11.417,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV53,50.0,100,108.333,6.98,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,100,12.78,86.427,114.0,7.446,86.427,113.533,0.393,133.548,166.315,8.644,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV54,41.0,82,88.833,6.24,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,176,12.233,70.403,94.594,6.491,70.403,94.11,0.462,111.913,141.172,13.314,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV55,33.0,66,71.5,5.26,94.36,75.167,8.25,94.64,75.082,17.651,98.851,132.0,168,10.726,57.319,77.049,5.517,57.319,76.624,0.483,91.868,122.196,11.824,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV56,42.5,85,92.083,6.16,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,132,11.712,73.786,98.099,6.603,73.786,97.636,0.444,115.641,141.662,10.28,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV57,44.5,89,96.417,6.5,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,162,10.827,77.137,102.668,6.956,77.137,102.195,0.432,121.117,160.986,11.775,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV58,44.5,89,96.417,6.5,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,107,11.262,78.143,102.467,6.881,78.143,101.998,0.42,120.629,157.324,8.407,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV59,43.5,87,94.25,6.37,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,126,11.246,75.798,99.096,6.787,75.798,98.626,0.431,117.093,145.64,9.375,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV60,51.0,102,110.5,7.17,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,142,11.768,89.54,116.285,7.627,89.54,115.787,0.405,136.298,168.226,10.895,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV61,50.5,101,109.417,6.9,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,112,12.545,87.66,114.995,7.378,87.66,114.518,0.399,134.314,168.711,9.383,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV62,43.0,86,93.167,6.15,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,146,11.075,73.566,97.982,6.575,73.566,97.527,0.43,115.356,143.261,10.744,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV63,46.5,93,100.75,6.48,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,190,11.253,81.366,106.063,6.935,81.366,105.606,0.399,124.273,153.42,13.747,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV64,36.0,72,78.0,5.61,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,236,10.674,62.349,82.673,5.961,62.349,82.208,0.491,98.708,126.174,15.768,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV65,51.5,103,111.583,6.89,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,273,10.223,88.279,117.198,7.363,88.279,116.759,0.365,136.33,175.681,17.732,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV66,45.5,91,98.583,6.5,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,258,10.566,78.232,103.629,6.946,78.232,103.157,0.424,121.963,156.083,17.288,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV67,50.0,100,108.333,6.85,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,197,10.812,88.287,114.782,7.362,88.287,114.311,0.393,134.093,158.59,13.672,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV68,34.5,69,74.75,5.24,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,178,10.792,59.101,79.419,5.525,59.101,79.021,0.45,94.111,124.682,12.63,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV69,38.5,77,83.417,5.97,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,145,11.303,67.213,88.428,6.293,67.213,87.96,0.475,105.298,130.892,10.787,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV70,43.0,86,93.167,6.21,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,202,10.738,72.17,98.601,6.648,72.17,98.146,0.436,116.234,152.635,13.708,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV71,42.5,85,92.083,6.36,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,136,12.279,74.279,97.708,6.759,74.279,97.228,0.45,115.708,149.556,10.731,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV72,42.0,84,91.0,6.13,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,190,10.895,71.984,95.665,6.556,71.984,95.2,0.436,113.042,141.427,13.276,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV73,37.0,74,80.167,5.3,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,120,12.917,65.438,86.248,5.826,65.438,85.82,0.46,101.78,131.07,10.164,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV74,49.0,98,106.167,7.06,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,274,10.971,85.152,112.801,7.468,85.152,112.297,0.415,132.48,167.132,18.086,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV75,42.0,84,91.0,6.38,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,240,10.387,72.256,96.807,6.812,72.256,96.316,0.455,114.971,143.115,15.761,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV76,49.0,98,106.167,6.71,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,178,10.697,86.361,112.097,7.162,86.361,111.638,0.395,130.867,164.314,12.803,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV77,35.5,71,76.917,5.46,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,139,11.604,63.283,83.355,5.57,63.283,82.933,0.48,98.268,125.198,10.603,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV78,50.0,100,108.333,7.17,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,263,10.24,86.386,114.169,7.639,86.386,113.669,0.413,134.312,165.983,17.217,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV79,35.5,71,76.917,5.49,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,239,11.184,59.118,81.899,5.737,59.118,81.463,0.474,97.267,120.626,16.851,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV80,36.0,72,78.0,5.45,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,249,10.655,63.453,83.811,5.828,63.453,83.383,0.467,99.382,126.695,16.379,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV81,40.5,81,87.75,5.81,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,146,10.993,70.132,92.309,6.209,70.132,91.877,0.43,108.78,133.294,10.814,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV82,39.0,78,84.5,5.76,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,338,10.195,67.788,88.752,6.152,67.788,88.32,0.441,105.098,130.864,21.529,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV83,48.0,96,104.0,6.83,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,140,11.307,83.615,109.702,7.316,83.615,109.216,0.417,128.994,164.061,10.369,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV84,37.0,74,80.167,5.97,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,177,11.141,65.932,86.697,6.112,65.932,86.228,0.488,103.128,141.047,12.578,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV85,40.5,81,87.75,6.45,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,223,10.762,69.418,93.871,6.696,69.418,93.365,0.47,111.802,139.913,15.257,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV86,46.0,92,99.667,6.59,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,114,12.482,79.95,105.153,7.052,79.95,104.675,0.42,123.763,159.412,9.877,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV87,40.5,81,87.75,5.72,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,164,11.573,70.17,92.212,6.108,70.17,91.795,0.427,108.36,138.9,12.019,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV88,40.5,81,87.75,6.41,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,139,11.489,69.252,92.476,6.815,69.252,91.973,0.459,110.641,146.059,10.578,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV89,42.5,85,92.083,6.23,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,280,10.8,75.765,98.554,6.721,75.765,98.07,0.451,116.463,152.066,19.047,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV90,37.0,74,80.167,5.65,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,243,10.226,65.559,85.656,5.878,65.559,85.221,0.46,101.328,133.763,16.255,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV91,54.5,109,118.083,7.45,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,128,11.578,96.467,124.582,7.933,96.467,124.089,0.382,145.301,179.911,9.68,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV92,40.0,80,86.667,6.29,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,145,12.083,70.033,93.918,6.509,70.033,93.438,0.459,111.288,141.893,11.454,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV93,47.5,95,102.917,6.56,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,126,12.833,82.789,108.657,6.994,82.789,108.195,0.417,127.088,157.565,10.528,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV94,34.0,68,73.667,5.22,97.22,77.444,8.5,97.5,77.357,18.186,101.847,136.0,135,10.615,58.712,77.961,5.551,58.712,77.545,0.473,92.821,121.043,9.853,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV95,35.0,70,75.833,5.11,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,155,11.787,60.531,79.812,5.468,60.531,79.411,0.461,94.403,123.715,12.007,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV96,46.5,93,100.75,6.34,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,146,10.582,81.471,105.905,6.78,81.471,105.487,0.387,123.603,157.681,10.444,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV97,36.0,72,78.0,5.27,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,250,10.504,62.679,82.387,5.577,62.679,81.968,0.473,97.34,122.851,16.432,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV98,47.5,95,102.917,6.88,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,179,12.436,83.208,110.113,7.186,83.208,109.628,0.421,129.125,159.084,13.959,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV99,41.0,82,88.833,5.99,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,385,10.203,71.912,93.707,6.444,71.912,93.243,0.443,110.829,136.721,23.86,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV100,37.0,74,80.167,5.57,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,167,11.198,62.582,84.188,5.949,62.582,83.758,0.458,100.115,127.319,12.253,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV101,33.5,67,72.583,5.11,95.79,76.306,8.375,96.07,76.219,17.919,100.349,134.0,77,8.312,57.553,76.229,5.462,57.553,75.816,0.477,90.876,118.301,5.677,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV102,37.0,74,80.167,5.42,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,52,9.558,65.126,85.456,5.826,65.126,85.031,0.458,101.008,129.824,4.833,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV103,48.0,96,104.0,6.97,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,42,9.595,82.179,109.234,7.456,82.179,108.721,0.419,128.883,161.641,3.967,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV104,45.5,91,98.583,6.82,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,51,11.039,75.875,103.557,7.288,75.875,103.042,0.435,122.875,155.174,4.888,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV105,42.5,85,92.083,6.09,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,66,8.182,74.298,96.897,6.487,74.298,96.45,0.427,114.052,141.195,4.987,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV106,41.0,82,88.833,5.71,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,38,9.579,69.411,93.277,6.107,69.411,92.882,0.405,109.371,133.452,3.866,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV107,39.5,79,85.583,5.89,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,47,10.255,68.463,90.061,6.295,68.463,89.602,0.464,106.853,131.937,4.452,2.0,2.0,lognormal,1000000
Set 4.2 TF (mid SP)_EV108,38.0,76,82.333,5.77,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,73,9.548,65.078,86.497,6.171,65.078,86.031,0.474,102.997,137.76,5.649,2.0,2.0,lognormal,1000000
