Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 3.3 LA (high SP)_EV14,58.0,116,125.667,6.96,165.84,132.111,14.5,166.33,131.962,31.024,173.739,232.0,64,23.0,107.643,133.185,7.454,107.643,132.726,0.379,152.628,181.21,8.514,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV15,68.0,136,147.333,7.78,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,18,19.111,123.32,155.268,8.339,123.32,154.811,0.336,176.808,207.452,3.28,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV16,61.5,123,133.25,6.99,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,20,22.9,112.136,141.039,7.534,112.136,140.617,0.348,160.499,192.501,3.826,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV17,72.5,145,157.083,8.13,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,36,23.667,129.049,165.053,8.675,129.049,164.597,0.319,187.322,226.666,5.63,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV18,55.5,111,120.25,6.65,158.69,126.417,13.875,159.16,126.274,29.687,166.25,222.0,30,23.7,103.291,128.667,7.0,103.291,128.261,0.367,146.842,172.496,4.883,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV19,67.5,135,146.25,7.69,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,30,21.167,122.171,153.63,8.236,122.171,153.17,0.341,174.851,205.946,4.611,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV20,68.5,137,148.417,8.02,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,64,24.0,125.337,157.061,8.511,125.337,156.593,0.345,179.033,214.341,8.861,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV21,60.0,120,130.0,6.92,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,18,17.333,108.904,136.583,7.394,108.904,136.168,0.347,155.727,189.528,3.158,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV22,57.5,115,124.583,7.04,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,28,21.429,105.209,131.862,7.482,105.209,131.401,0.382,151.415,190.446,4.52,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV23,75.5,151,163.583,8.23,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,18,18.111,137.329,171.791,8.81,137.329,171.358,0.308,194.292,235.304,3.29,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV24,66.0,132,143.0,7.4,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,15,21.0,119.592,150.183,7.92,119.592,149.751,0.337,170.594,203.2,3.143,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV25,59.0,118,127.833,6.78,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,18,17.889,108.075,134.466,7.255,108.075,134.071,0.336,153.141,178.765,3.23,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV26,66.5,133,144.083,7.57,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,26,21.615,120.43,151.575,8.087,120.43,151.135,0.341,172.485,203.797,4.301,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV27,63.5,127,137.583,7.34,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,18,18.333,116.578,144.776,7.85,116.578,144.324,0.353,165.064,201.579,3.272,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV28,65.5,131,141.917,7.55,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,48,23.667,119.023,150.826,7.993,119.023,150.389,0.341,171.491,197.627,6.924,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV29,65.0,130,140.833,7.59,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,18,19.333,118.04,147.879,8.123,118.04,147.422,0.342,168.849,200.787,3.345,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV30,77.5,155,167.917,8.35,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,16,20.0,143.163,176.332,8.934,143.163,175.882,0.307,199.117,235.978,3.162,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV31,73.5,147,159.25,8.11,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,20,19.4,133.93,167.694,8.627,133.93,167.258,0.31,189.758,220.085,3.482,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV32,76.5,153,165.75,8.45,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,16,20.438,140.161,174.066,9.046,140.161,173.6,0.318,197.257,231.213,3.153,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV33,60.0,120,130.0,6.94,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,16,17.438,106.031,136.505,7.419,106.031,136.083,0.35,155.73,184.931,3.049,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV34,74.0,148,160.333,8.5,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,64,23.5,134.524,170.404,9.052,134.524,169.912,0.33,193.722,224.086,8.837,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV35,66.5,133,144.083,7.7,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,24,24.333,121.42,151.358,8.234,121.42,150.9,0.352,172.712,203.095,8.762,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV36,69.0,138,149.5,8.18,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,48,24.167,125.622,158.447,8.663,125.622,157.955,0.346,180.834,212.726,15.088,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV37,68.5,137,148.417,7.93,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,30,21.567,124.0,156.45,8.448,124.0,155.98,0.342,178.256,207.926,5.822,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV38,70.5,141,152.75,7.97,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,64,22.75,126.231,160.56,8.532,126.231,160.104,0.334,182.513,213.764,9.856,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV39,67.5,135,146.25,7.74,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,36,21.222,122.121,153.572,8.291,122.121,153.113,0.337,174.923,205.699,5.998,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV40,77.5,155,167.917,8.47,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,24,25.0,143.741,177.627,9.098,143.741,177.161,0.318,200.933,232.035,4.955,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV41,75.0,150,162.5,8.31,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,28,23.286,137.13,172.073,8.832,137.13,171.61,0.327,194.759,227.43,5.345,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV42,71.5,143,154.917,8.13,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,18,18.556,130.81,162.72,8.696,130.81,162.25,0.328,185.084,219.568,3.662,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV43,71.0,142,153.833,8.15,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,30,24.433,128.045,161.55,8.716,128.045,161.075,0.342,184.068,223.912,5.65,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV44,64.5,129,139.75,7.34,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,32,22.0,115.288,147.644,7.81,115.288,147.227,0.332,167.788,197.615,5.665,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV45,84.5,169,183.083,8.97,241.62,192.472,21.125,242.33,192.255,45.198,253.119,338.0,17,20.294,155.199,192.964,9.601,155.199,192.493,0.294,217.394,247.818,3.719,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV46,78.0,156,169.0,8.62,223.03,177.667,19.5,223.69,177.466,41.722,233.648,312.0,32,21.25,143.23,177.755,9.231,143.23,177.266,0.318,201.47,231.987,5.33,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV47,71.0,142,153.833,8.18,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,8,16.25,127.224,161.537,8.749,127.224,161.056,0.337,184.119,216.547,2.304,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV48,58.5,117,126.75,6.78,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,42,18.286,106.882,133.305,7.251,106.882,132.896,0.352,152.071,181.488,5.663,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV49,79.5,159,172.25,8.78,227.32,181.083,19.875,227.99,180.879,42.524,238.142,318.0,16,17.688,144.844,180.879,9.397,144.844,180.394,0.316,204.945,244.16,3.117,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV50,62.0,124,134.333,7.19,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,28,22.429,113.988,141.969,7.758,113.988,141.523,0.359,162.103,206.174,4.732,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV51,62.0,124,134.333,7.31,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,10,20.0,112.23,141.8,7.867,112.23,141.355,0.351,162.198,192.489,2.633,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV52,74.0,148,160.333,8.07,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,30,23.367,136.092,168.571,8.626,136.092,168.126,0.319,190.693,221.061,5.022,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV53,53.5,107,115.917,6.67,152.98,121.861,13.375,153.43,121.723,28.617,160.259,214.0,14,21.643,96.185,121.976,7.094,96.185,121.524,0.396,140.6,187.095,3.161,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV54,71.5,143,154.917,8.04,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,36,23.167,131.112,162.69,8.603,131.112,162.234,0.329,184.862,213.615,5.717,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV55,55.0,110,119.167,6.79,157.27,125.278,13.75,157.73,125.136,29.419,164.752,220.0,8,16.375,97.036,125.134,7.264,97.036,124.689,0.381,144.067,174.424,2.274,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV56,59.5,119,128.917,7.03,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,40,23.6,107.906,136.346,7.423,107.906,135.922,0.35,155.544,184.072,6.321,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV57,63.5,127,137.583,7.32,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,40,18.4,115.648,144.545,7.819,115.648,144.104,0.348,164.788,196.224,5.402,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV58,54.5,109,118.083,6.68,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,22,20.136,98.106,124.878,7.088,98.106,124.428,0.39,143.423,176.438,3.915,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV59,69.0,138,149.5,7.91,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,16,19.75,122.806,157.022,8.468,122.806,156.555,0.334,178.819,214.304,3.22,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV60,70.5,141,152.75,8.12,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,28,21.929,128.568,160.412,8.684,128.568,159.938,0.333,182.815,219.563,4.651,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV61,64.0,128,138.667,7.41,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,17,20.529,114.913,145.622,7.928,114.913,145.174,0.348,166.134,195.541,3.364,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV62,62.0,124,134.333,7.26,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,35,18.686,112.096,141.368,7.764,112.096,140.936,0.353,161.491,197.645,4.961,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV63,68.0,136,147.333,7.75,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,16,17.875,123.538,154.706,8.289,123.538,154.25,0.346,176.099,209.94,3.112,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV64,71.0,142,153.833,7.87,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,28,20.929,131.061,161.772,8.424,131.061,161.327,0.331,183.461,215.527,4.499,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV65,62.5,125,135.417,7.03,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,32,22.25,116.054,143.869,7.58,116.054,143.458,0.334,163.367,199.119,4.972,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV66,60.5,121,131.083,6.97,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,18,17.667,109.275,138.235,7.501,109.275,137.803,0.352,157.633,188.004,3.24,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV67,68.5,137,148.417,7.62,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,30,23.867,125.544,156.052,8.144,125.544,155.631,0.323,176.965,204.798,5.141,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV68,63.0,126,136.5,7.41,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,32,24.0,115.26,144.54,7.913,115.26,144.086,0.356,164.995,198.343,5.344,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV69,59.5,119,128.917,7.06,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,16,20.375,108.33,135.632,7.546,108.33,135.186,0.357,155.135,188.559,3.23,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV70,67.5,135,146.25,7.99,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,18,18.0,121.72,154.451,8.498,121.72,153.969,0.351,176.481,206.943,3.268,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV71,72.0,144,156.0,8.21,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,32,20.75,131.66,164.589,8.687,131.66,164.108,0.335,186.924,220.596,4.922,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV72,69.0,138,149.5,7.88,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,16,20.125,127.093,157.029,8.431,127.093,156.57,0.343,178.781,217.769,3.221,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV73,62.0,124,134.333,7.59,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,18,20.833,113.271,142.596,7.919,113.271,142.119,0.369,163.185,192.78,3.455,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV74,72.0,144,156.0,8.12,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,18,22.0,131.521,163.874,8.673,131.521,163.416,0.332,186.219,220.936,3.576,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV75,76.0,152,164.667,8.39,217.31,173.111,19.0,217.95,172.916,40.652,227.657,304.0,10,20.3,139.231,173.029,8.962,139.231,172.55,0.326,196.026,225.814,2.625,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV76,60.5,121,131.083,7.3,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,21,18.857,108.361,137.64,7.825,108.361,137.176,0.37,158.01,189.069,3.622,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV77,76.5,153,165.75,8.5,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,18,17.556,138.835,174.054,9.103,138.835,173.583,0.32,197.356,230.119,3.217,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV78,76.0,152,164.667,8.28,217.31,173.111,19.0,217.95,172.916,40.652,227.657,304.0,32,23.0,136.574,173.058,8.855,136.574,172.616,0.31,195.655,230.902,5.072,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV79,78.0,156,169.0,8.5,223.03,177.667,19.5,223.69,177.466,41.722,233.648,312.0,40,24.4,143.316,177.62,9.089,143.316,177.153,0.314,200.962,235.429,6.296,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV80,69.5,139,150.583,8.11,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,21,21.381,124.295,158.133,8.688,124.295,157.648,0.349,180.638,221.782,3.847,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV81,62.5,125,135.417,7.43,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,22,22.227,111.497,142.255,7.924,111.497,141.791,0.36,162.81,191.333,4.021,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV82,71.5,143,154.917,7.88,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,28,21.929,131.61,162.781,8.425,131.61,162.343,0.322,184.409,215.626,4.647,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV83,64.0,128,138.667,7.09,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,24,25.167,118.904,148.984,7.505,118.904,148.589,0.321,168.226,193.739,4.52,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV84,64.0,128,138.667,7.7,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,48,24.333,116.349,146.933,8.217,116.349,146.454,0.353,168.187,201.415,7.174,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV85,70.5,141,152.75,8.0,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,48,23.833,127.938,160.421,8.542,127.938,159.961,0.326,182.397,216.034,7.169,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV86,61.0,122,132.167,7.36,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,24,23.667,111.755,139.884,7.815,111.755,139.42,0.37,160.217,190.326,4.362,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV87,51.5,103,111.583,6.36,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,28,21.857,93.079,117.183,6.8,93.079,116.752,0.393,134.993,159.993,4.615,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV88,77.0,154,166.833,8.48,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,21,18.0,139.703,175.191,9.057,139.703,174.729,0.316,198.449,235.293,3.559,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV89,82.5,165,178.75,8.85,235.9,187.917,20.625,236.59,187.704,44.129,247.128,330.0,24,23.167,151.948,188.675,9.478,151.948,188.188,0.313,212.962,247.733,4.223,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV90,61.5,123,133.25,7.24,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,36,23.167,111.607,140.678,7.706,111.607,140.239,0.351,160.622,190.251,5.675,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV91,72.0,144,156.0,8.43,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,30,19.467,132.05,165.07,8.942,132.05,164.578,0.337,188.14,221.523,4.553,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV92,71.5,143,154.917,7.91,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,36,22.833,130.804,162.885,8.468,130.804,162.433,0.329,184.632,218.004,5.58,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV93,70.5,141,152.75,8.02,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,16,20.25,129.038,160.398,8.586,129.038,159.932,0.339,182.562,218.763,3.273,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV94,52.0,104,112.667,6.74,148.69,118.444,13.0,149.12,118.311,27.814,155.766,208.0,15,22.667,95.623,120.394,7.041,95.623,119.934,0.409,138.922,170.398,3.262,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV95,83.5,167,180.917,9.0,238.76,190.194,20.875,239.46,189.98,44.663,250.124,334.0,10,20.4,154.59,190.005,9.625,154.59,189.512,0.307,214.57,251.493,2.618,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV96,65.5,131,141.917,7.5,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,15,22.467,119.731,149.051,8.016,119.731,148.599,0.341,169.685,201.547,3.309,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV97,57.0,114,123.5,6.77,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,24,22.833,102.731,129.995,7.264,102.731,129.576,0.363,148.848,184.835,4.331,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV98,51.0,102,110.5,6.5,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,17,20.0,92.559,116.893,6.822,92.559,116.439,0.414,134.881,165.543,3.352,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV99,64.0,128,138.667,7.37,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,16,21.125,116.548,145.622,7.879,116.548,145.179,0.345,165.988,197.701,3.289,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV100,68.0,136,147.333,7.64,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,22,19.636,124.513,154.799,8.17,124.513,154.36,0.333,175.859,205.385,3.846,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV101,71.5,143,154.917,8.26,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,48,24.5,129.807,163.861,8.783,129.807,163.375,0.34,186.483,220.207,7.302,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV102,64.5,129,139.75,7.56,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,36,24.5,115.505,146.989,8.085,115.505,146.542,0.343,167.895,198.961,5.897,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV103,73.5,147,159.25,8.28,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,64,24.0,133.691,167.508,8.843,133.691,167.022,0.331,190.256,220.248,8.997,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV104,59.5,119,128.917,6.98,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,48,24.333,108.751,135.721,7.461,108.751,135.279,0.365,155.085,189.896,7.238,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV105,66.5,133,144.083,7.59,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,40,23.4,120.845,151.314,8.113,120.845,150.864,0.343,172.281,203.491,6.133,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV106,64.0,128,138.667,7.42,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,22,21.682,115.99,146.374,7.853,115.99,145.947,0.333,166.568,198.194,4.069,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV107,68.0,136,147.333,8.1,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,40,21.6,120.212,154.963,8.653,120.212,154.471,0.35,177.305,213.127,5.902,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV108,57.5,115,124.583,6.89,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,48,23.667,105.83,133.937,7.344,105.83,133.507,0.365,153.05,182.751,7.134,2.0,2.0,lognormal,1000000
Set 3.3 LA (high SP)_EV109,63.0,126,136.5,7.22,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,48,23.333,114.869,143.351,7.72,114.869,142.924,0.343,163.284,190.667,7.016,2.0,2.0,lognormal,1000000
