Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 3.3 LA (high SP)_EV17,72.5,145,157.083,8.13,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,36,23.667,122.034,169.346,10.077,122.034,169.214,0.079,193.298,218.33,4.937,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV18,55.5,111,120.25,6.65,158.69,126.417,13.875,159.16,126.274,29.687,166.25,222.0,30,23.7,97.329,132.565,7.89,97.329,132.453,0.078,151.255,172.758,4.293,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV19,67.5,135,146.25,7.69,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,30,21.167,117.246,157.567,9.58,117.246,157.431,0.081,180.321,201.273,4.006,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV20,68.5,137,148.417,8.02,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,64,24.0,120.477,161.607,9.733,120.477,161.472,0.079,184.682,208.421,7.87,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV21,60.0,120,130.0,6.92,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,18,17.333,103.443,140.061,8.613,103.443,139.932,0.086,160.539,180.911,2.636,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV22,57.5,115,124.583,7.04,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,28,21.429,100.397,135.558,8.551,100.397,135.427,0.087,155.884,179.296,3.785,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV23,75.5,151,163.583,8.23,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,18,18.111,131.426,176.179,10.27,131.426,176.051,0.071,200.507,223.425,2.76,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV24,66.0,132,143.0,7.4,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,15,21.0,115.729,154.001,9.225,115.729,153.884,0.076,175.845,199.19,2.645,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV25,59.0,118,127.833,6.78,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,18,17.889,98.63,138.057,8.399,98.63,137.937,0.079,158.011,180.214,2.648,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV26,66.5,133,144.083,7.57,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,26,21.615,111.847,155.592,9.389,111.847,155.468,0.078,177.883,200.336,3.67,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV27,63.5,127,137.583,7.34,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,18,18.333,108.484,148.585,9.098,108.484,148.46,0.082,170.145,190.09,2.769,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV28,65.5,131,141.917,7.55,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,48,23.667,115.675,155.24,9.081,115.675,155.107,0.084,176.798,199.561,6.223,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV29,65.0,130,140.833,7.59,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,18,19.333,109.055,151.683,9.456,109.055,151.555,0.078,174.112,201.111,2.875,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV30,77.5,155,167.917,8.35,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,16,20.0,131.432,180.815,10.41,131.432,180.69,0.07,205.469,230.978,2.699,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV31,73.5,147,159.25,8.11,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,20,19.4,129.687,172.184,10.022,129.687,172.06,0.07,195.909,221.798,2.939,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV32,76.5,153,165.75,8.45,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,16,20.438,129.233,178.504,10.541,129.233,178.372,0.072,203.487,230.198,2.684,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV33,60.0,120,130.0,6.94,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,16,17.438,103.876,139.996,8.659,103.876,139.876,0.081,160.522,184.097,2.527,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV34,74.0,148,160.333,8.5,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,64,23.5,125.153,175.195,10.422,125.153,175.051,0.076,199.894,229.254,7.591,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV35,66.5,133,144.083,7.7,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,24,24.333,115.208,155.232,9.585,115.208,155.071,0.089,178.039,202.083,3.754,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV36,69.0,138,149.5,8.18,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,48,24.167,115.134,162.991,9.925,115.134,162.849,0.083,186.594,212.336,6.406,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV37,68.5,137,148.417,7.93,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,30,21.567,111.692,160.686,9.763,111.692,160.556,0.081,183.853,211.157,4.347,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV38,70.5,141,152.75,7.97,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,64,22.75,119.796,164.722,9.92,119.796,164.593,0.078,188.229,211.772,8.207,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV39,67.5,135,146.25,7.74,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,36,21.222,115.336,157.492,9.663,115.336,157.367,0.077,180.457,205.19,4.677,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV40,77.5,155,167.917,8.47,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,24,25.0,134.786,182.444,10.486,134.786,182.327,0.065,207.216,234.278,3.814,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV41,75.0,150,162.5,8.31,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,28,23.286,132.269,176.881,10.133,132.269,176.75,0.076,200.903,227.645,4.057,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV42,71.5,143,154.917,8.13,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,18,18.556,122.883,166.871,10.117,122.883,166.736,0.076,190.885,213.499,2.769,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV43,71.0,142,153.833,8.15,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,30,24.433,120.169,165.66,10.161,120.169,165.537,0.078,189.808,216.01,4.379,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV44,64.5,129,139.75,7.34,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,32,22.0,113.72,151.612,9.041,113.72,151.481,0.078,173.054,195.057,4.368,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV45,84.5,169,183.083,8.97,241.62,192.472,21.125,242.33,192.255,45.198,253.119,338.0,17,20.294,144.895,198.068,11.159,144.895,197.946,0.068,224.487,249.784,2.771,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV46,78.0,156,169.0,8.62,223.03,177.667,19.5,223.69,177.466,41.722,233.648,312.0,32,21.25,137.192,182.386,10.711,137.192,182.262,0.07,207.7,231.443,4.362,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV47,71.0,142,153.833,8.18,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,8,16.25,121.467,165.665,10.19,121.467,165.546,0.074,189.781,219.071,1.75,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV48,58.5,117,126.75,6.78,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,42,18.286,100.102,136.779,8.366,100.102,136.663,0.085,156.693,179.353,4.733,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV49,79.5,159,172.25,8.78,227.32,181.083,19.875,227.99,180.879,42.524,238.142,318.0,16,17.688,135.707,185.492,10.943,135.707,185.361,0.071,211.443,235.974,2.538,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV50,62.0,124,134.333,7.19,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,28,22.429,105.809,145.86,8.902,105.809,145.721,0.084,166.981,191.893,3.99,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV51,62.0,124,134.333,7.31,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,10,20.0,108.133,145.63,9.08,108.133,145.514,0.079,167.199,189.986,2.127,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV52,74.0,148,160.333,8.07,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,30,23.367,128.596,172.979,9.985,128.596,172.861,0.075,196.677,222.105,4.595,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV53,53.5,107,115.917,6.67,152.98,121.861,13.375,153.43,121.723,28.617,160.259,214.0,14,21.643,90.762,125.237,8.194,90.762,125.099,0.095,144.73,173.253,2.849,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV54,71.5,143,154.917,8.04,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,36,23.167,119.584,166.858,10.032,119.584,166.723,0.074,190.588,216.433,4.974,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV55,55.0,110,119.167,6.79,157.27,125.278,13.75,157.73,125.136,29.419,164.752,220.0,8,16.375,91.459,128.35,8.473,91.459,128.225,0.087,148.459,169.662,1.907,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV56,59.5,119,128.917,7.03,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,40,23.6,104.597,140.215,8.524,104.597,140.076,0.086,160.455,181.654,5.436,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV57,63.5,127,137.583,7.32,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,40,18.4,109.766,148.254,9.065,109.766,148.123,0.084,169.787,195.112,4.609,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV58,54.5,109,118.083,6.68,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,22,20.136,92.11,128.253,8.21,92.11,128.125,0.091,147.792,167.222,3.227,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV59,69.0,138,149.5,7.91,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,16,19.75,113.518,161.031,9.853,113.518,160.908,0.071,184.358,209.868,2.674,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV60,70.5,141,152.75,8.12,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,28,21.929,120.079,164.522,10.122,120.079,164.394,0.081,188.552,213.486,3.942,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV61,64.0,128,138.667,7.41,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,17,20.529,109.858,149.339,9.23,109.858,149.218,0.08,171.313,196.886,2.775,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV62,62.0,124,134.333,7.26,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,35,18.686,105.497,145.102,8.987,105.497,144.976,0.085,166.456,190.89,4.203,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV63,68.0,136,147.333,7.75,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,16,17.875,114.996,158.66,9.668,114.996,158.527,0.079,181.564,205.879,2.475,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV64,71.0,142,153.833,7.87,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,28,20.929,122.167,165.938,9.76,122.167,165.807,0.078,189.089,218.8,3.83,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV65,62.5,125,135.417,7.03,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,32,22.25,111.657,147.94,8.69,111.657,147.821,0.07,168.515,190.256,4.303,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV66,60.5,121,131.083,6.97,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,18,17.667,104.595,141.954,8.622,104.595,141.853,0.076,162.423,186.007,2.677,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV67,68.5,137,148.417,7.62,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,30,23.867,117.581,160.132,9.419,117.581,160.007,0.078,182.504,207.693,4.305,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV68,63.0,126,136.5,7.41,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,32,24.0,111.506,148.681,9.076,111.506,148.559,0.08,170.207,192.479,4.545,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV69,59.5,119,128.917,7.06,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,16,20.375,100.63,139.243,8.703,100.63,139.113,0.088,159.954,181.979,2.682,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV70,67.5,135,146.25,7.99,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,18,18.0,114.099,158.7,9.735,114.099,158.56,0.085,181.866,209.898,2.707,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV71,72.0,144,156.0,8.21,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,32,20.75,122.217,169.099,10.015,122.217,168.96,0.079,192.866,218.741,4.087,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV72,69.0,138,149.5,7.88,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,16,20.125,118.585,161.051,9.8,118.585,160.922,0.082,184.31,208.645,2.582,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV73,62.0,124,134.333,7.59,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,18,20.833,106.823,146.535,9.108,106.823,146.404,0.087,168.197,190.501,2.809,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV74,72.0,144,156.0,8.12,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,18,22.0,123.478,168.085,10.117,123.478,167.958,0.079,192.136,217.512,3.043,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV75,76.0,152,164.667,8.39,217.31,173.111,19.0,217.95,172.916,40.652,227.657,304.0,10,20.3,128.324,177.502,10.444,128.324,177.359,0.078,202.28,231.332,2.065,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV76,60.5,121,131.083,7.3,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,21,18.857,102.003,141.171,9.111,102.003,141.038,0.085,162.784,186.42,3.096,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV77,76.5,153,165.75,8.5,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,18,17.556,131.213,178.501,10.602,131.213,178.363,0.074,203.586,227.299,2.644,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV78,76.0,152,164.667,8.28,217.31,173.111,19.0,217.95,172.916,40.652,227.657,304.0,32,23.0,132.187,177.58,10.283,132.187,177.454,0.07,201.916,229.918,4.321,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV79,78.0,156,169.0,8.5,223.03,177.667,19.5,223.69,177.466,41.722,233.648,312.0,40,24.4,131.818,182.264,10.541,131.818,182.133,0.07,207.251,232.892,5.376,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV80,69.5,139,150.583,8.11,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,21,21.381,117.534,162.181,10.124,117.534,162.042,0.08,186.241,212.496,3.264,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV81,62.5,125,135.417,7.43,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,22,22.227,102.964,145.947,9.221,102.964,145.813,0.085,167.812,193.483,3.588,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV82,71.5,143,154.917,7.88,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,28,21.929,123.263,166.963,9.788,123.263,166.836,0.074,190.129,218.27,4.21,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV83,64.0,128,138.667,7.09,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,24,25.167,117.077,153.604,8.424,117.077,153.514,0.064,173.502,194.535,4.078,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV84,64.0,128,138.667,7.7,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,48,24.333,111.056,151.122,9.382,111.056,150.964,0.091,173.467,196.811,6.662,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV85,70.5,141,152.75,8.0,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,48,23.833,119.558,164.567,9.949,119.558,164.439,0.072,188.083,213.261,6.171,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV86,61.0,122,132.167,7.36,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,24,23.667,102.928,143.858,8.896,102.928,143.736,0.083,165.001,183.684,3.636,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV87,51.5,103,111.583,6.36,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,28,21.857,86.335,120.183,7.932,86.335,120.055,0.091,139.042,157.229,3.966,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV88,77.0,154,166.833,8.48,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,21,18.0,136.269,179.677,10.573,136.269,179.551,0.072,204.746,229.442,2.888,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV89,82.5,165,178.75,8.85,235.9,187.917,20.625,236.59,187.704,44.129,247.128,330.0,24,23.167,142.811,193.854,10.894,142.811,193.716,0.07,219.622,245.957,3.598,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV90,61.5,123,133.25,7.24,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,36,23.167,107.447,144.516,8.908,107.447,144.378,0.085,165.658,189.663,4.856,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV91,72.0,144,156.0,8.43,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,30,19.467,124.529,169.564,10.343,124.529,169.423,0.077,194.168,218.015,3.8,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV92,71.5,143,154.917,7.91,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,36,22.833,125.904,167.126,9.83,125.904,167.001,0.074,190.41,217.18,4.672,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV93,70.5,141,152.75,8.02,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,16,20.25,123.027,164.501,10.006,123.027,164.364,0.078,188.211,213.029,2.639,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV94,52.0,104,112.667,6.74,148.69,118.444,13.0,149.12,118.311,27.814,155.766,208.0,15,22.667,89.823,124.008,7.907,89.823,123.872,0.097,142.858,161.652,2.667,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV95,83.5,167,180.917,9.0,238.76,190.194,20.875,239.46,189.98,44.663,250.124,334.0,10,20.4,144.547,194.843,11.218,144.547,194.711,0.072,221.412,248.839,2.112,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV96,65.5,131,141.917,7.5,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,15,22.467,112.331,152.837,9.347,112.331,152.71,0.078,174.987,194.5,2.708,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV97,57.0,114,123.5,6.77,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,24,22.833,97.957,133.43,8.374,97.957,133.308,0.086,153.359,173.039,3.53,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV98,51.0,102,110.5,6.5,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,17,20.0,89.302,120.302,7.701,89.302,120.171,0.108,138.734,156.32,2.742,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV99,64.0,128,138.667,7.37,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,16,21.125,108.339,149.341,9.193,108.339,149.223,0.078,171.151,192.336,2.773,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV100,68.0,136,147.333,7.64,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,22,19.636,113.583,158.802,9.504,113.583,158.68,0.076,181.303,209.848,3.156,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV101,71.5,143,154.917,8.26,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,48,24.5,124.449,168.607,9.998,124.449,168.478,0.081,192.316,216.767,6.155,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV102,64.5,129,139.75,7.56,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,36,24.5,108.937,150.857,9.403,108.937,150.726,0.078,173.129,195.388,4.986,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV103,73.5,147,159.25,8.28,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,64,24.0,127.912,171.951,10.219,127.912,171.813,0.081,196.257,222.895,7.643,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV104,59.5,119,128.917,6.98,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,48,24.333,102.551,139.351,8.637,102.551,139.232,0.082,159.827,180.817,6.08,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV105,66.5,133,144.083,7.59,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,40,23.4,114.447,155.175,9.478,114.447,155.054,0.078,177.633,203.413,5.154,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV106,64.0,128,138.667,7.42,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,22,21.682,111.763,150.355,9.064,111.763,150.233,0.076,171.879,196.239,3.275,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV107,68.0,136,147.333,8.1,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,40,21.6,116.028,159.067,10.018,116.028,158.924,0.082,182.85,210.891,5.003,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV108,57.5,115,124.583,6.89,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,48,23.667,102.772,138.114,8.239,102.772,138.009,0.071,157.555,181.161,5.951,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV109,63.0,126,136.5,7.22,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,48,23.333,109.108,147.017,8.994,109.108,146.893,0.078,168.358,191.959,6.051,2.0,2.0,triangular,1000000
Set 3.3 LA (high SP)_EV110,67.5,135,146.25,7.89,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,32,21.75,115.21,158.075,9.705,115.21,157.948,0.085,181.206,206.837,4.251,2.0,2.0,triangular,1000000
