Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 2.2 AD (mid SP)_EV39,45.0,90,97.5,6.4,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,1870,13.279,78.8,102.544,6.835,78.8,102.1,0.416,120.612,152.159,137.73,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV40,42.5,85,92.083,6.28,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,350,11.631,74.118,97.448,6.72,74.118,96.954,0.456,115.414,146.972,23.902,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV41,42.5,85,92.083,6.58,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,506,13.638,76.224,99.816,6.832,76.224,99.291,0.474,118.102,146.613,39.578,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV42,47.5,95,102.917,6.6,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,162,11.037,83.681,108.44,7.016,83.681,107.984,0.404,126.865,158.168,11.641,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV43,40.0,80,86.667,6.08,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,138,10.094,69.439,92.089,6.358,69.439,91.625,0.457,109.027,143.363,9.613,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV44,48.5,97,105.083,7.03,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,1848,14.091,85.362,112.034,7.444,85.362,111.526,0.42,131.681,159.146,141.654,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV45,38.0,76,82.333,5.65,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,103,10.233,65.316,86.792,5.992,65.316,86.361,0.451,102.713,131.149,7.808,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV46,36.5,73,79.083,5.43,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,783,12.146,64.821,85.018,5.898,64.821,84.565,0.479,100.844,130.551,52.35,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV47,50.5,101,109.417,7.21,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,480,13.733,84.874,115.345,7.666,84.874,114.842,0.405,135.442,167.68,37.684,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV48,38.0,76,82.333,5.88,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,376,13.457,66.948,87.48,6.187,66.948,87.01,0.474,104.055,133.622,29.07,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV49,39.0,78,84.5,5.85,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,111,10.018,67.918,89.189,6.233,67.918,88.717,0.476,105.88,133.385,8.084,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV50,48.5,97,105.083,6.71,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,480,13.504,85.132,111.29,7.087,85.132,110.81,0.415,129.963,158.497,36.385,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV51,41.5,83,89.917,6.13,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,169,10.953,72.846,94.861,6.554,72.846,94.39,0.451,112.294,145.796,12.03,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV52,39.0,78,84.5,5.71,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,399,11.702,69.083,89.853,6.114,69.083,89.407,0.452,106.152,137.069,27.287,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV53,42.5,85,92.083,6.24,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,542,13.688,71.22,98.659,6.667,71.22,98.184,0.446,116.418,148.769,42.604,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV54,33.0,66,71.5,5.21,94.36,75.167,8.25,94.64,75.082,17.651,98.851,132.0,170,10.4,56.74,75.841,5.617,56.74,75.398,0.507,91.036,125.43,11.768,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV55,51.0,102,110.5,6.99,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,128,11.312,88.951,116.577,7.487,88.951,116.091,0.402,136.259,170.922,9.823,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV56,50.0,100,108.333,6.94,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,480,13.367,86.348,114.009,7.389,86.348,113.52,0.402,133.402,159.993,36.616,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV57,34.5,69,74.75,5.41,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,191,11.597,59.512,79.905,5.603,59.512,79.469,0.491,95.009,118.895,14.034,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV58,42.5,85,92.083,6.2,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,116,10.017,72.439,97.138,6.664,72.439,96.678,0.434,114.818,150.092,8.37,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV59,47.0,94,101.833,6.62,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,179,10.855,82.106,107.548,7.015,82.106,107.107,0.399,125.952,156.976,12.653,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV60,39.5,79,85.583,5.65,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,414,11.862,70.357,91.189,5.934,70.357,90.768,0.442,106.978,131.256,28.635,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV61,44.5,89,96.417,6.52,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,756,14.161,78.256,102.523,6.932,78.256,102.028,0.445,120.924,154.076,58.823,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV62,46.5,93,100.75,6.51,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,89,8.708,80.062,105.794,6.972,80.062,105.339,0.406,124.15,148.535,6.259,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV63,31.5,63,68.25,4.67,90.07,71.75,7.875,90.33,71.669,16.849,94.358,126.0,148,10.345,54.284,72.059,5.002,54.284,71.674,0.491,85.549,109.285,10.357,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV64,57.0,114,123.5,7.72,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,548,13.175,101.697,130.945,8.201,101.697,130.453,0.372,152.309,191.945,42.165,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV65,37.5,75,81.25,5.51,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,132,9.939,64.067,85.431,5.888,64.067,85.01,0.444,101.116,127.26,9.238,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV66,40.5,81,87.75,6.33,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,469,12.36,71.634,94.424,6.814,71.634,93.915,0.476,112.652,152.016,33.611,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV67,36.5,73,79.083,5.67,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,1320,14.568,64.15,85.785,6.054,64.15,85.328,0.479,102.049,135.029,105.093,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV68,45.0,90,97.5,6.27,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,133,10.188,77.909,102.408,6.714,77.909,101.968,0.41,120.149,149.895,9.351,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV69,40.5,81,87.75,6.28,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,182,10.879,68.676,93.341,6.652,68.676,92.849,0.464,111.114,145.845,12.739,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV70,42.5,85,92.083,6.14,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,361,11.493,73.819,97.769,6.582,73.819,97.311,0.435,115.231,150.003,24.479,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV71,39.0,78,84.5,5.82,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,663,14.475,70.475,91.405,6.177,70.475,90.956,0.459,107.886,148.321,53.54,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV72,42.0,84,91.0,6.05,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,473,12.144,72.614,96.167,6.405,72.614,95.736,0.428,113.096,135.887,33.235,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV73,49.5,99,107.25,6.77,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,972,14.611,84.82,114.273,7.224,84.82,113.82,0.391,133.199,162.76,77.495,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV74,45.5,91,98.583,6.67,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,133,10.211,78.74,103.745,7.144,78.74,103.249,0.435,122.687,153.217,9.323,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV75,48.0,96,104.0,6.78,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,1068,14.184,83.97,109.562,7.198,83.97,109.091,0.412,128.509,156.847,83.695,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV76,41.5,83,89.917,6.35,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,576,13.667,71.889,95.432,6.697,71.889,94.936,0.459,113.252,139.195,44.504,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV77,50.5,101,109.417,7.0,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,1936,13.364,88.451,114.965,7.474,88.451,114.491,0.393,134.528,167.15,143.329,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV78,38.5,77,83.417,5.86,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,350,12.289,68.348,89.189,6.205,68.348,88.717,0.476,105.805,136.228,25.224,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV79,44.0,88,95.333,6.53,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,730,12.982,78.519,102.402,6.848,78.519,101.92,0.435,120.573,153.306,53.381,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV80,42.5,85,92.083,6.21,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,158,11.019,74.715,97.697,6.594,74.715,97.247,0.43,115.137,141.972,11.282,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV81,49.5,99,107.25,7.04,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,680,14.585,84.344,113.824,7.449,84.344,113.342,0.409,133.455,163.088,54.555,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV82,41.5,83,89.917,6.37,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,457,12.214,73.408,96.722,6.6,73.408,96.237,0.449,114.253,139.852,32.913,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV83,41.5,83,89.917,5.97,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,179,10.81,73.854,96.968,6.374,73.854,96.538,0.416,113.797,138.851,12.464,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV84,40.0,80,86.667,6.5,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,868,13.544,69.259,92.297,6.809,69.259,91.774,0.473,110.536,137.755,66.404,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV85,48.0,96,104.0,6.81,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,816,14.936,87.2,113.287,7.215,87.2,112.801,0.416,132.311,159.52,66.8,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV86,43.0,86,93.167,6.12,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,1004,13.215,74.123,98.027,6.547,74.123,97.585,0.421,115.346,151.15,74.791,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV87,35.0,70,75.833,5.43,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,148,10.736,59.724,79.943,5.781,59.724,79.508,0.48,95.479,120.055,10.691,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV88,37.5,75,81.25,5.55,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,224,11.415,65.43,86.299,5.873,65.43,85.892,0.44,101.895,134.132,16.117,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV89,43.5,87,94.25,6.26,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,185,10.254,75.439,99.488,6.753,75.439,99.02,0.432,117.37,157.101,12.612,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV90,53.5,107,115.917,7.42,152.98,121.861,13.375,153.43,121.723,28.617,160.259,214.0,464,12.034,92.846,122.681,7.901,92.846,122.177,0.392,143.363,173.461,31.783,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV91,44.5,89,96.417,6.63,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,108,10.074,75.678,101.264,7.096,75.678,100.763,0.427,120.004,149.634,7.89,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV92,50.5,101,109.417,6.96,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,1872,15.868,90.731,117.852,7.404,90.731,117.38,0.399,137.314,166.879,156.329,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV93,46.5,93,100.75,6.61,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,2496,15.654,82.828,107.484,6.962,82.828,107.035,0.408,125.779,153.588,207.859,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV94,40.0,80,86.667,6.28,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,360,11.922,71.308,94.012,6.521,71.308,93.529,0.468,111.484,144.301,25.466,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV95,50.5,101,109.417,7.15,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,1008,14.54,89.22,117.344,7.554,89.22,116.844,0.409,137.205,173.636,79.545,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV96,48.0,96,104.0,7.0,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,972,14.389,84.065,110.188,7.483,84.065,109.676,0.431,130.015,169.662,77.725,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV97,37.0,74,80.167,5.56,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,350,12.074,65.155,86.659,6.042,65.155,86.211,0.467,102.847,130.842,24.728,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV98,36.0,72,78.0,5.39,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,158,10.968,63.903,83.451,5.613,63.903,83.038,0.469,98.487,126.025,11.254,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV99,40.5,81,87.75,5.71,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,171,10.778,71.07,92.152,6.105,71.07,91.744,0.415,108.247,131.197,11.783,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV100,41.5,83,89.917,6.23,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,1242,13.158,70.703,95.249,6.658,70.703,94.765,0.45,112.994,139.551,89.466,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV101,33.5,67,72.583,4.71,95.79,76.306,8.375,96.07,76.219,17.919,100.349,134.0,222,9.203,59.165,76.779,5.091,59.165,76.426,0.433,90.237,117.583,13.567,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV102,41.0,82,88.833,6.19,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,48,9.812,69.725,93.439,6.616,69.725,92.942,0.459,111.1,136.34,4.288,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV103,40.0,80,86.667,5.94,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,105,10.038,70.807,93.03,6.379,70.807,92.584,0.441,109.959,134.766,7.611,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV104,39.5,79,85.583,6.18,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,29,8.241,69.491,91.059,6.441,69.491,90.584,0.468,108.289,144.573,3.048,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV105,38.5,77,83.417,5.61,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,256,9.422,65.922,87.772,6.004,65.922,87.356,0.436,103.701,129.297,15.901,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV106,36.0,72,78.0,5.39,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,53,8.962,62.099,81.911,5.758,62.099,81.481,0.456,97.235,123.976,4.486,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV107,45.0,90,97.5,6.42,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,36,8.528,75.851,102.375,6.869,75.851,101.915,0.409,120.462,147.672,3.447,2.0,2.0,lognormal,1000000
Set 2.2 AD (mid SP)_EV108,34.0,68,73.667,4.86,97.22,77.444,8.5,97.5,77.357,18.186,101.847,136.0,16,7.938,59.081,77.357,5.198,59.081,77.001,0.422,91.086,117.974,2.42,2.0,2.0,lognormal,1000000
