Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 3.2 LA (mid SP)_EV41,41.0,82,88.833,5.94,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,70,9.757,61.679,88.827,5.934,61.679,88.735,0.091,102.922,117.211,5.016,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV42,43.0,86,93.167,6.06,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,147,10.19,68.825,93.44,5.906,68.825,93.322,0.114,107.581,122.813,9.381,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV43,39.0,78,84.5,6.18,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,209,12.292,61.517,86.237,5.84,61.517,86.108,0.126,100.254,113.324,15.244,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV44,40.5,81,87.75,6.08,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,462,11.275,64.377,88.057,5.943,64.377,87.941,0.114,102.263,118.507,29.746,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV45,49.0,98,106.167,6.84,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,166,11.03,78.972,106.931,6.732,78.972,106.839,0.08,122.866,138.631,11.228,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV46,37.0,74,80.167,5.44,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,72,12.958,58.909,80.763,5.288,58.909,80.668,0.108,93.395,110.077,6.224,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV47,41.5,83,89.917,5.95,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,671,12.985,67.726,91.849,5.607,67.726,91.77,0.089,105.194,120.726,47.207,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV48,44.0,88,95.333,6.63,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,198,13.086,70.482,97.19,6.362,70.482,97.076,0.108,112.426,128.519,15.323,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV49,44.0,88,95.333,6.12,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,61,9.082,67.627,95.327,6.122,67.627,95.245,0.082,109.847,125.718,4.346,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV50,46.0,92,99.667,6.63,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,584,12.464,72.927,100.618,6.481,72.927,100.521,0.089,116.044,134.94,40.324,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV51,45.5,91,98.583,6.78,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,151,12.258,69.15,98.815,6.673,69.15,98.704,0.101,114.737,129.894,11.261,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV52,48.0,96,104.0,7.06,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,480,12.917,76.813,104.769,6.852,76.813,104.643,0.106,121.128,138.07,34.273,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV53,46.5,93,100.75,6.71,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,162,11.0,69.504,100.75,6.704,69.504,100.638,0.089,116.662,132.352,10.813,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV54,44.5,89,96.417,6.38,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,552,11.303,71.453,98.334,6.169,71.453,98.245,0.089,113.022,130.238,35.207,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV55,32.0,64,69.333,4.69,91.5,72.889,8.0,91.77,72.807,17.117,95.856,128.0,594,12.061,51.295,69.735,4.519,51.295,69.638,0.123,80.603,92.126,39.045,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV56,52.5,105,113.75,7.35,150.12,119.583,13.125,150.56,119.448,28.082,157.263,210.0,369,11.767,83.207,114.414,7.21,83.207,114.301,0.092,131.584,150.841,24.627,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV57,39.0,78,84.5,6.09,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,700,13.857,62.141,86.557,5.615,62.141,86.445,0.115,100.036,115.201,52.746,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV58,36.5,73,79.083,5.49,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,226,11.142,56.939,79.625,5.304,56.939,79.52,0.111,92.304,106.849,14.733,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV59,36.5,73,79.083,5.77,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,72,9.5,57.113,79.839,5.559,57.113,79.735,0.109,93.134,107.332,5.168,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV60,39.0,78,84.5,5.86,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,644,12.391,62.432,85.187,5.695,62.432,85.07,0.122,98.839,111.879,43.273,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV61,46.0,92,99.667,6.5,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,229,13.672,74.132,101.007,6.292,74.132,100.917,0.087,115.947,135.389,17.729,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV62,44.5,89,96.417,6.29,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,203,13.35,71.766,97.358,6.131,71.766,97.255,0.094,111.948,127.875,15.785,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV63,44.0,88,95.333,6.23,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,407,12.115,69.647,95.405,6.228,69.647,95.315,0.088,110.216,126.5,27.904,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV64,40.5,81,87.75,5.94,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,284,11.039,65.395,90.016,5.841,65.395,89.908,0.11,103.989,117.267,18.699,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV65,46.5,93,100.75,6.74,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,319,13.577,74.654,101.428,6.583,74.654,101.319,0.1,117.119,137.721,24.445,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV66,41.0,82,88.833,6.02,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,240,13.95,66.143,89.48,5.814,66.143,89.375,0.111,103.38,118.133,19.161,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV67,43.0,86,93.167,6.41,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,608,12.408,66.459,94.077,6.241,66.459,93.957,0.108,108.96,124.529,41.474,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV68,48.0,96,104.0,6.72,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,101,9.99,73.484,103.996,6.72,73.484,103.9,0.083,119.95,134.942,6.955,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV69,42.5,85,92.083,6.13,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,214,13.051,68.402,93.56,5.969,68.402,93.473,0.091,107.743,123.648,15.957,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV70,46.0,92,99.667,6.42,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,156,10.179,72.653,99.816,6.363,72.653,99.719,0.096,114.976,133.418,9.829,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV71,45.5,91,98.583,6.6,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,536,12.354,73.122,100.963,6.274,73.122,100.854,0.102,115.936,132.919,36.832,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV72,43.0,86,93.167,6.43,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,200,13.55,67.99,94.937,6.241,67.99,94.838,0.09,109.791,127.942,15.524,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV73,38.5,77,83.417,5.44,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,150,11.193,61.107,83.471,5.422,61.107,83.38,0.091,96.34,111.261,10.152,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV74,41.5,83,89.917,6.13,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,534,13.015,65.049,90.307,6.055,65.049,90.198,0.11,104.777,120.034,38.075,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV75,35.5,71,76.917,5.18,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,72,9.958,56.121,77.614,5.107,56.121,77.526,0.098,89.781,104.432,5.287,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV76,36.0,72,78.0,5.34,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,70,9.629,56.904,78.634,5.165,56.904,78.544,0.101,90.991,103.501,5.097,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV77,41.0,82,88.833,5.94,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,158,11.044,65.784,89.802,5.855,65.784,89.711,0.093,103.72,119.995,10.805,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV78,47.0,94,101.833,7.13,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,68,13.412,71.983,102.862,6.906,71.983,102.746,0.097,119.341,140.801,6.022,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV79,46.0,92,99.667,6.65,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,444,12.698,73.715,100.091,6.447,73.715,99.958,0.127,115.581,134.963,31.598,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV80,44.5,89,96.417,6.33,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,292,11.808,69.393,96.702,6.223,69.393,96.593,0.097,111.504,126.805,19.77,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV81,37.0,74,80.167,5.66,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,534,13.172,56.511,80.319,5.59,56.511,80.22,0.105,93.675,106.952,38.334,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV82,42.0,84,91.0,6.38,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,451,11.313,68.246,92.763,6.023,68.246,92.66,0.098,107.119,121.555,28.577,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV83,42.0,84,91.0,6.05,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,166,12.169,67.472,92.186,5.832,67.472,92.092,0.092,106.083,122.405,12.318,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV84,48.5,97,105.083,6.87,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,266,10.372,78.376,106.884,6.637,78.376,106.781,0.082,122.626,138.018,16.283,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV85,56.5,113,122.417,7.51,161.55,128.694,14.125,162.03,128.549,30.221,169.245,226.0,513,13.064,91.733,122.85,7.447,91.733,122.741,0.08,140.52,158.476,37.14,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV86,46.0,92,99.667,6.69,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,258,10.798,72.141,100.201,6.627,72.141,100.102,0.087,115.94,132.888,17.064,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV87,41.5,83,89.917,5.91,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,748,12.884,67.866,91.976,5.605,67.866,91.887,0.097,105.356,121.013,53.504,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV88,44.0,88,95.333,6.56,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,72,13.25,71.894,96.872,6.158,71.894,96.761,0.105,111.608,128.044,6.344,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV89,54.5,109,118.083,7.36,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,73,10.219,87.247,118.086,7.356,87.247,117.982,0.081,135.539,154.277,5.31,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV90,40.0,80,86.667,6.06,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,708,12.667,61.721,87.213,5.938,61.721,87.127,0.09,101.324,114.464,49.461,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV91,41.0,82,88.833,5.69,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,644,11.5,64.975,89.643,5.565,64.975,89.559,0.093,102.879,120.24,41.028,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV92,51.5,103,111.583,7.24,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,129,9.876,80.382,111.578,7.243,80.382,111.474,0.081,128.758,146.573,8.152,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV93,42.5,85,92.083,5.97,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,340,13.259,68.101,93.439,5.629,68.101,93.347,0.102,106.877,124.029,25.023,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV94,36.5,73,79.083,5.86,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,284,11.264,57.787,81.312,5.49,57.787,81.2,0.119,94.462,111.313,18.997,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV95,39.5,79,85.583,6.06,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,387,11.395,64.483,88.218,5.658,64.483,88.118,0.101,101.725,115.564,25.748,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV96,50.5,101,109.417,7.0,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,331,12.215,80.953,109.508,6.976,80.953,109.397,0.091,126.136,144.872,23.101,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV97,44.5,89,96.417,6.52,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,756,13.349,70.973,97.465,6.23,70.973,97.347,0.113,112.394,128.934,55.743,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV98,45.5,91,98.583,6.6,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,462,11.002,70.628,98.643,6.574,70.628,98.526,0.099,114.324,129.451,28.78,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV99,41.0,82,88.833,5.85,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,450,13.196,62.323,89.191,5.742,62.323,89.096,0.099,102.9,119.72,32.615,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV100,38.0,76,82.333,6.0,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,274,12.73,59.485,84.259,5.695,59.485,84.162,0.103,97.829,111.352,20.09,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV101,41.5,83,89.917,5.81,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,831,13.397,67.989,91.577,5.729,67.989,91.49,0.092,105.228,120.377,59.782,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV102,47.0,94,101.833,6.65,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,1008,13.893,76.54,104.587,6.353,76.54,104.491,0.087,119.671,134.587,76.56,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV103,53.0,106,114.833,7.34,151.55,120.722,13.25,151.99,120.586,28.349,158.761,212.0,1314,15.009,85.201,115.841,7.156,85.201,115.727,0.093,132.903,152.899,104.286,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV104,46.5,93,100.75,6.76,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,598,12.577,75.834,102.789,6.349,75.834,102.676,0.103,117.997,134.443,41.205,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV105,36.0,72,78.0,5.42,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,578,14.159,60.254,79.541,5.012,60.254,79.429,0.129,91.584,104.856,44.212,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV106,49.5,99,107.25,6.91,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,1134,14.386,81.373,109.822,6.471,81.373,109.725,0.086,125.204,141.59,86.933,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV107,40.5,81,87.75,6.01,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,560,14.039,66.847,89.984,5.515,66.847,89.882,0.104,103.179,117.647,42.933,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV108,42.5,85,92.083,6.41,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,1458,14.204,69.859,94.824,6.043,69.859,94.723,0.1,109.219,125.081,110.538,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV109,46.0,92,99.667,6.54,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,810,14.315,76.208,102.511,6.204,76.208,102.426,0.086,117.262,133.963,62.818,2.0,2.0,beta,1000000
Set 3.2 LA (mid SP)_EV110,49.0,98,106.167,6.62,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,882,15.381,79.396,108.176,6.381,79.396,108.077,0.089,123.351,138.587,70.625,2.0,2.0,beta,1000000
